Date,N10D,GPRD,GPRD_ACT,GPRD_THREAT
23/4/2014,808,114.791954,65.39349365,149.9977264
24/4/2014,992,66.7856369,39.94804001,88.85495758
25/4/2014,843,125.7439728,94.01768494,150.305069
28/4/2014,712,116.3120651,46.38162231,170.2221527
29/4/2014,790,125.7937012,83.6043396,167.3622589
30/4/2014,837,182.0527039,94.69165039,230.3647308
1/5/2014,1004,79.18489075,52.62743378,104.2541351
2/5/2014,899,92.11811829,44.08059692,134.8144226
5/5/2014,726,63.87871933,45.48720551,75.8816452
6/5/2014,741,111.7600479,124.7859573,126.3874969
7/5/2014,826,80.20745087,23.98816872,113.3815079
8/5/2014,955,121.4030075,55.32768631,167.2892303
9/5/2014,913,119.7313614,137.4480896,102.5773621
12/5/2014,706,93.84044647,74.84127808,93.63752747
13/5/2014,755,114.0751801,78.73202515,131.3405762
14/5/2014,877,113.3147507,105.4348831,119.3513641
15/5/2014,990,60.22850037,66.71456909,50.08188629
16/5/2014,876,79.41086578,82.93626404,100.6211395
19/5/2014,704,56.46422195,103.1991043,23.47588539
20/5/2014,767,77.73952484,34.44454956,107.7380905
21/5/2014,874,94.75307465,113.3537064,88.24497223
22/5/2014,1020,58.45708084,64.75238037,48.60889435
23/5/2014,902,110.1740952,139.1242981,103.8283081
27/5/2014,675,68.70510864,68.49362183,57.13044739
28/5/2014,824,96.48255157,64.12371826,113.6567078
29/5/2014,922,114.9698105,114.6159286,119.5012512
30/5/2014,868,64.87747955,38.04575348,82.50817871
2/6/2014,694,57.27783203,38.06768036,79.38050842
3/6/2014,785,84.39662933,109.3779068,70.17844391
4/6/2014,823,76.47483063,88.27724457,60.24431229
5/6/2014,951,107.9806519,138.901001,75.30715179
6/6/2014,938,52.97283173,49.28912354,46.98514175
9/6/2014,698,75.93278503,75.69905853,63.14049149
10/6/2014,781,114.5189819,126.8516464,84.64544678
11/6/2014,815,130.0640106,153.9756012,114.9118118
12/6/2014,979,87.97422028,107.9426804,84.4076767
13/6/2014,966,99.44561768,102.5581131,91.24650574
16/6/2014,661,135.3091125,159.8727417,108.3465958
17/6/2014,752,207.0354767,228.3554535,205.1226196
18/6/2014,802,144.5634308,189.4128113,123.6435623
19/6/2014,1012,104.745224,110.9492416,97.98629761
20/6/2014,876,143.6958466,158.3328705,188.6646423
23/6/2014,719,129.0012512,101.0461349,137.916748
24/6/2014,812,155.021637,146.410553,162.8278198
25/6/2014,840,94.64479065,125.8046265,98.37513733
26/6/2014,1011,95.01924896,84.92745209,103.5322876
27/6/2014,897,136.6387939,125.1734924,159.6813812
30/6/2014,709,84.09903717,111.7869034,77.70109558
1/7/2014,804,127.723381,106.7931061,143.8919983
2/7/2014,836,134.7216492,118.5061417,138.3841705
3/7/2014,925,93.11001587,99.96367645,83.37957764
7/7/2014,641,124.0274887,175.1647797,120.3215408
8/7/2014,781,114.5189819,143.765213,112.8605957
9/7/2014,819,109.2055359,96.772789,147.9831085
10/7/2014,970,75.13040161,68.09012604,68.15267181
11/7/2014,882,116.4281158,82.37207031,137.4128876
14/7/2014,658,151.0289307,200.7520599,150.7023315
15/7/2014,783,97.30403137,67.48140717,133.6796265
16/7/2014,807,160.0869141,130.9490509,184.3162384
17/7/2014,966,147.4538422,143.5813599,165.3842926
18/7/2014,847,207.2799225,241.7320099,273.1739197
21/7/2014,635,203.4490356,93.61052704,286.2948914
22/7/2014,745,208.9807739,106.3851166,303.1802979
23/7/2014,839,217.152832,102.3380814,308.6094971
24/7/2014,914,119.6003647,101.1667328,126.5745697
25/7/2014,882,180.2757874,127.3022919,212.3653717
28/7/2014,665,149.4391479,158.9111023,165.6844482
29/7/2014,721,169.9930725,164.8895416,175.7380981
30/7/2014,819,202.2324677,112.9015884,269.0602112
31/7/2014,958,141.7695923,103.4145508,166.7653656
1/8/2014,832,151.2951508,142.8910675,152.2922668
4/8/2014,617,155.6960449,192.6829224,151.7878876
5/8/2014,691,172.5794983,210.28125,151.4777832
6/8/2014,789,159.5406494,125.5654449,195.5034485
7/8/2014,876,177.7290955,128.1742249,226.3975677
8/8/2014,811,212.3964386,105.8713303,285.3000183
11/8/2014,625,206.7042236,158.5138245,246.8035278
12/8/2014,704,150.5712585,131.3443146,187.8070831
13/8/2014,759,165.8466034,95.72090912,210.48909
14/8/2014,931,106.7422409,56.75396729,136.0979309
15/8/2014,779,131.8223419,84.78488159,155.5817261
18/8/2014,629,115.8608704,73.50270081,140.1337433
19/8/2014,613,216.1544952,140.0679474,260.6218872
20/8/2014,727,123.0252151,145.3588409,113.6659012
21/8/2014,863,153.537323,214.2905884,127.6710968
22/8/2014,786,109.5760269,92.43278503,126.1604843
25/8/2014,672,167.6001587,167.084259,139.3647766
26/8/2014,729,118.1437073,81.54003143,136.0248871
27/8/2014,764,143.0821075,138.3192139,165.8470917
28/8/2014,917,97.53470612,72.02554321,120.152832
29/8/2014,779,157.3363342,84.78488159,219.2288055
2/9/2014,710,219.2826691,139.5368195,294.8482971
3/9/2014,791,184.2641907,133.5978394,215.9029388
4/9/2014,889,219.8441925,133.7293243,297.4492188
5/9/2014,929,117.6692505,85.31422424,142.3209686
8/9/2014,721,147.0210419,128.2474365,160.4565277
9/9/2014,779,110.5606689,118.6988373,99.00655365
10/9/2014,805,131.6797028,155.8883362,116.3392944
11/9/2014,953,118.1818542,76.23522186,156.0789185
12/9/2014,847,168.1705017,171.5517578,175.6118011
15/9/2014,675,112.8726807,136.9872437,97.93791199
16/9/2014,800,157.3469696,140.3507843,179.0427399
17/9/2014,767,159.7979126,189.4450378,150.8333282
18/9/2014,954,118.0579681,96.92494965,127.0421066
19/9/2014,873,132.8062592,90.78684235,176.6921234
22/9/2014,698,80.67858887,141.93573,47.35536575
23/9/2014,758,179.175827,182.9809875,159.8920441
24/9/2014,857,146.8816376,161.8431702,134.9931793
25/9/2014,955,107.5283813,103.7394104,121.14048
26/9/2014,810,151.3148193,163.0800629,129.2236328
29/9/2014,785,101.2759552,109.3779068,98.24981689
30/9/2014,783,97.30403137,59.0462265,126.6438522
1/10/2014,795,108.3355484,41.53926086,145.5209656
2/10/2014,920,57.60987091,64.61161041,53.89246368
3/10/2014,892,103.9819412,96.25746155,104.9923019
6/10/2014,730,95.29304504,126.6662903,75.46585846
7/10/2014,833,67.60342407,71.3597641,59.52109146
8/10/2014,859,80.98244476,76.88874054,96.19920349
9/10/2014,967,75.36348724,54.64109802,91.15214539
10/10/2014,871,121.701683,98.57824707,132.8233795
13/10/2014,698,80.67858887,66.23667145,86.81816864
14/10/2014,754,70.29321289,43.79802704,80.37014008
15/10/2014,851,89.528862,62.08923721,97.10354614
16/10/2014,966,68.58318329,34.18603897,85.54360199
17/10/2014,919,86.50884247,86.24256134,83.92394257
20/10/2014,655,75.86032867,50.41788101,92.51768494
21/10/2014,818,60.74390411,64.59406281,60.61255264
22/10/2014,844,78.49686432,78.25524902,84.85437775
23/10/2014,981,74.28796387,114.4552689,50.54135132
24/10/2014,831,91.68357849,87.42739868,86.18183136
27/10/2014,651,96.68016815,142.0374756,59.23664093
28/10/2014,713,139.3787231,101.8964539,146.8038483
29/10/2014,789,92.36563873,83.71029663,118.6985168
30/10/2014,897,103.4023361,95.72090912,104.4070587
31/10/2014,885,89.83234406,97.01882172,74.69841003
3/11/2014,696,80.91041565,47.44786453,94.98288727
4/11/2014,705,79.8775177,93.68428802,62.51356125
5/11/2014,896,103.5177383,81.08500671,110.6720276
6/11/2014,969,41.02251053,13.63208008,56.85250473
7/11/2014,918,90.21154022,71.94709015,96.01756287
10/11/2014,687,57.86144638,67.29723358,40.09466934
11/11/2014,731,77.03646088,81.31694031,60.2901001
12/11/2014,750,57.41783524,35.22529221,80.79877472
13/11/2014,915,61.54497528,14.43659592,90.3115921
14/11/2014,941,77.44579315,84.22626495,81.96185303
17/11/2014,655,136.548584,100.835762,159.8032837
18/11/2014,758,87.40283966,104.5605698,101.7494888
19/11/2014,826,92.23857117,103.9487305,73.36450958
20/11/2014,966,89.15814209,82.04649353,114.0581284
21/11/2014,899,110.541748,88.16119385,128.6864929
24/11/2014,676,142.107193,127.0142822,154.838974
25/11/2014,749,163.6381836,105.8169708,183.8787537
26/11/2014,751,119.0936508,140.7135468,117.3689957
28/11/2014,802,90.86843872,115.294754,75.55995178
1/12/2014,633,57.56436539,52.1701622,60.92109299
2/12/2014,730,108.9063339,144.7614899,60.37268829
3/12/2014,824,88.44233704,48.09278488,113.6567078
4/12/2014,959,89.80892944,103.3067093,74.67893982
5/12/2014,848,62.50127792,70.09750366,51.97177124
8/12/2014,696,109.4670334,123.3644409,110.8133774
9/12/2014,777,72.47573853,110.5040588,49.63069916
10/12/2014,799,107.79319,173.5914917,75.84365845
11/12/2014,973,81.70773315,122.1843414,67.94254303
12/12/2014,897,77.55175018,80.99461365,67.55751038
15/12/2014,643,66.97259521,102.7176132,51.40598297
16/12/2014,706,136.0686493,102.9067535,179.4719086
17/12/2014,801,144.7438965,131.9299316,165.0639038
18/12/2014,944,122.8176575,111.9447861,151.7311401
19/12/2014,806,110.9669113,106.5281067,136.6999359
22/12/2014,625,74.2015152,95.10829163,70.51529694
23/12/2014,641,56.84593201,82.43048096,42.97197723
24/12/2014,643,123.6417236,123.2611389,154.2179413
26/12/2014,552,114.0195389,167.5115814,49.90042877
29/12/2014,499,92.93777466,79.41574097,88.32076263
30/12/2014,571,69.61613464,69.40184784,57.88799667
31/12/2014,636,93.75191498,62.30889511,112.6055069
2/1/2015,620,106.8570175,117.1809158,97.74045563
5/1/2015,592,100.7199631,111.5665894,74.44605255
6/1/2015,694,66.82413483,104.6861191,31.7522049
7/1/2015,715,78.76035309,92.37402344,61.63924789
8/1/2015,825,168.6398163,232.1667023,133.5516968
9/1/2015,819,64.71438599,112.9015884,26.90602112
12/1/2015,604,148.0783539,240.5700836,91.2087326
13/1/2015,765,151.5553894,259.0095215,79.2144928
14/1/2015,787,88.39125824,151.0614471,77.00010681
15/1/2015,923,132.7898254,257.6064148,23.87435532
16/1/2015,870,156.1095123,258.1163635,82.31850433
20/1/2015,737,175.2919159,250.9264526,119.5985413
21/1/2015,803,148.5086365,189.1769409,123.4895859
22/1/2015,874,98.54320526,136.0244446,69.33533478
23/1/2015,850,109.1198807,124.3245621,97.2177887
26/1/2015,658,135.9260406,200.7520599,117.2129211
27/1/2015,731,95.16268158,126.4930115,67.82636261
28/1/2015,769,146.4594269,197.5410614,107.4578781
29/1/2015,881,105.2802429,89.96244049,125.0626068
30/1/2015,864,126.5216827,107.021286,133.8994904
2/2/2015,655,101.1471024,121.0029144,109.3390808
3/2/2015,727,141.2511749,190.7834778,136.3990936
4/2/2015,767,90.69612122,51.66682816,122.1031647
5/2/2015,889,89.42814636,59.43525696,99.14974976
6/2/2015,816,166.4402924,161.8809509,168.7808685
9/2/2015,642,128.9940643,61.7265625,163.0391693
10/2/2015,691,134.2285004,95.5823822,183.3678284
11/2/2015,777,110.8452454,136.0049896,113.441597
12/2/2015,908,76.61225128,116.3831253,54.60469818
13/2/2015,854,139.6398468,77.33890533,174.1723633
17/2/2015,696,123.7453384,151.8331604,134.5590973
18/2/2015,771,154.6724243,171.3292542,135.7602386
19/2/2015,875,143.8600769,158.5138245,157.4002228
20/2/2015,823,136.8497009,128.4032593,147.2638702
23/2/2015,650,168.1765137,162.5782776,161.0325317
24/2/2015,711,149.0888367,130.0511932,154.9650574
25/2/2015,753,114.3781738,96.48362732,124.3733521
26/2/2015,906,95.06265259,58.32002258,121.6116486
27/2/2015,813,105.9369812,97.48697662,115.1945038
2/3/2015,691,105.4652557,28.67471313,151.4777832
3/3/2015,754,149.3730774,105.1152725,175.3530426
4/3/2015,789,218.3187866,125.5654449,279.2906189
5/3/2015,855,77.48696136,84.97329712,64.43283844
6/3/2015,847,86.04071808,93.57368469,91.05797577
9/3/2015,664,79.82090759,29.84070396,116.1537704
10/3/2015,738,89.77148438,62.64661026,104.5069199
11/3/2015,764,78.04478455,77.8045578,72.1074295
12/3/2015,941,105.6079025,112.3016815,81.96185303
13/3/2015,830,67.84777069,63.66017151,59.73622894
16/3/2015,667,109.2601013,99.02162933,107.3719635
17/3/2015,715,97.29219818,46.18701172,130.9833984
18/3/2015,762,117.3744507,69.34112549,144.5933685
19/3/2015,1008,55.86671829,39.31394577,65.58342743
20/3/2015,804,94.76250458,90.36339569,102.7799911
23/3/2015,674,98.29577637,39.1972847,130.7776337
24/3/2015,726,100.3808441,90.97441101,106.234314
25/3/2015,723,105.3790588,100.4870911,91.4358139
26/3/2015,929,103.406311,120.8618088,94.88064575
27/3/2015,798,199.2521973,215.1921082,214.009079
30/3/2015,672,123.235405,78.62789154,172.1564941
31/3/2015,733,131.0565796,63.07394028,165.3453827
1/4/2015,763,138.9281311,112.531662,158.8442535
2/4/2015,902,113.8465652,146.4466095,85.50566101
6/4/2015,624,116.7892532,148.1833344,97.11392212
7/4/2015,752,110.1252518,70.26321411,146.5161591
8/4/2015,735,166.7550964,143.7767181,209.8669586
9/4/2015,860,134.813797,138.2388,128.1164551
10/4/2015,839,142.1363983,86.59376526,183.8524475
13/4/2015,669,79.22434235,78.98047638,98.81628418
14/4/2015,708,121.6479645,83.95858765,147.8406067
15/4/2015,784,143.6572723,134.7906647,175.6698914
16/4/2015,949,104.7176361,97.43561554,133.5165253
17/4/2015,836,99.06003571,94.80491638,92.25610352
20/4/2015,650,91.73264313,60.9668541,118.6555405
21/4/2015,738,85.28290558,107.3941879,82.11257935
22/4/2015,745,75.58879852,70.92341614,96.13033295
23/4/2015,922,61.0777092,35.81747818,83.65087891
24/4/2015,826,156.4045258,183.9093018,126.7205124
27/4/2015,697,76.04172516,85.28362274,71.13496399
28/4/2015,720,46.00788498,27.51976204,61.2111969
29/4/2015,709,84.09903717,93.15574646,62.16087723
30/4/2015,942,52.74789429,49.07982635,52.63383102
1/5/2015,869,76.23860931,38.00196838,95.0921936
4/5/2015,610,70.59570313,64.96468353,63.21811676
5/5/2015,666,44.764431,39.66812515,49.63069916
6/5/2015,731,99.69424438,108.4225845,82.89888763
7/5/2015,876,64.2849884,67.85694122,69.17703247
8/5/2015,831,71.75237274,55.63562012,86.18183136
11/5/2015,642,118.6745453,72.014328,145.8771515
12/5/2015,746,62.16614532,35.41416931,88.616745
13/5/2015,724,114.3842392,100.3482971,129.3551483
14/5/2015,898,77.46539307,73.54946899,67.48227692
15/5/2015,800,95.2363205,74.30335999,117.0664139
18/5/2015,650,112.1176758,81.28913879,152.5571289
19/5/2015,619,128.4355774,138.7102661,151.2974548
20/5/2015,788,71.46401978,58.67157364,76.90238953
21/5/2015,875,56.78687286,37.74138641,62.96008682
22/5/2015,786,84.28925323,92.43278503,70.08914948
26/5/2015,620,37.39995956,42.61124039,35.54198456
27/5/2015,716,83.27684021,92.24501038,76.9414444
28/5/2015,889,55.89258957,37.14703369,74.36230469
29/5/2015,836,55.47362137,71.1036911,32.94861221
1/6/2015,686,106.2339478,154.0464783,88.33685303
2/6/2015,659,65.34655762,60.13422775,66.87718201
3/6/2015,744,129.1188965,142.0374756,118.4732819
4/6/2015,945,84.12870789,97.84803772,58.29637527
5/6/2015,901,62.50127792,65.97412109,61.14325714
8/6/2015,648,81.79179382,40.77001572,110.5202103
9/6/2015,694,95.46304321,76.13536072,103.1946716
10/6/2015,750,48.58432388,26.41897202,58.76274872
11/6/2015,904,54.96517181,21.91839409,79.22245789
12/6/2015,875,41.64371109,45.28966141,37.77605057
15/6/2015,629,63.19683838,84.0030899,43.79179382
16/6/2015,725,114.2264709,100.2098846,113.9794693
17/6/2015,746,79.92790985,79.68188477,81.23201752
18/6/2015,917,83.08512115,100.835762,78.09934235
19/6/2015,823,44.27490234,48.15122223,46.85668945
22/6/2015,621,90.6822052,116.9922256,70.96950531
23/6/2015,672,103.5177383,88.45637512,106.5730667
24/6/2015,703,84.81681061,75.16065216,86.20069122
25/6/2015,885,131.0054932,67.16687012,174.2962799
26/6/2015,813,81.4899826,89.36306,60.98532486
29/6/2015,629,136.9264832,178.5065613,87.58358765
30/6/2015,763,169.3186646,173.1256256,187.7250366
1/7/2015,818,93.14065552,96.89109039,87.55146027
2/7/2015,901,84.5605545,87.96549225,73.3719101
6/7/2015,606,109.3256683,65.39349365,127.2707977
7/7/2015,686,82.08986664,86.65114594,64.24498749
8/7/2015,697,61.78390121,37.90383148,79.03884888
9/7/2015,904,58.6295166,21.91839409,79.22245789
10/7/2015,802,107.3899689,82.35340118,123.6435623
13/7/2015,646,123.0675278,92.0165329,153.5017548
14/7/2015,685,67.70211029,19.28391838,104.5505066
15/7/2015,749,229.9779968,35.27232361,367.7575073
16/7/2015,901,117.6494675,21.99137306,183.4297791
17/7/2015,834,146.960434,134.6290436,138.7160187
20/7/2015,608,125.3109512,108.6306381,144.9738922
21/7/2015,666,193.979187,178.5065613,231.6099396
22/7/2015,758,152.9549713,148.1274719,167.1598511
23/7/2015,793,87.72247314,41.64402771,131.993866
24/7/2015,789,113.3578262,142.3075104,111.7162476
27/7/2015,599,171.4350586,209.4993439,147.1521149
28/7/2015,623,132.9280701,148.4211884,114.9552155
29/7/2015,696,99.94815826,37.9582901,150.3895721
30/7/2015,751,74.98488617,43.97298431,88.02675629
31/7/2015,825,72.27420044,72.05173492,66.77584839
3/8/2015,582,28.45848465,11.34835529,37.8625946
4/8/2015,598,155.1035004,77.31304169,202.6725159
5/8/2015,681,77.82831573,87.28734589,80.89585114
6/8/2015,823,128.7997284,88.27724457,167.3453064
7/8/2015,735,90.13789368,62.90231323,97.43823242
10/8/2015,596,88.92799377,66.49069214,92.43301392
11/8/2015,671,93.79849243,78.74507141,90.3115921
12/8/2015,680,97.42845917,135.9799957,64.81185913
13/8/2015,722,110.1130524,155.5133362,68.67183685
14/8/2015,719,78.3221817,64.30208588,84.28245544
17/8/2015,589,95.60890961,56.06742477,121.5910034
18/8/2015,636,88.54347229,93.46334076,77.95765686
19/8/2015,684,121.0733719,115.8726807,120.8115692
20/8/2015,689,28.84674454,19.17196655,31.98262787
21/8/2015,768,86.26477814,34.39970016,129.1173706
24/8/2015,641,103.3562469,72.12667847,120.3215408
25/8/2015,570,58.11522293,92.69814301,28.99477768
26/8/2015,670,79.10609436,88.72042847,65.77919769
27/8/2015,773,85.70679474,111.075882,71.2678833
28/8/2015,689,52.88569641,28.75795174,79.95656586
31/8/2015,627,79.24803162,42.13551712,105.4355469
1/9/2015,619,96.32668304,32.01006317,142.3976135
2/9/2015,700,75.71583557,56.61207581,78.70011139
3/9/2015,775,85.48561859,68.17799377,92.40916443
4/9/2015,811,98.02912903,40.71974564,129.0643005
8/9/2015,674,117.9549408,127.3911819,114.4304199
9/9/2015,766,142.7085266,163.8251953,129.4544983
10/9/2015,809,143.312561,89.80490112,183.8605804
11/9/2015,836,118.8720398,126.4065552,118.6149979
14/9/2015,663,79.94129944,89.65714264,91.40133667
15/9/2015,729,122.6876907,144.9600525,113.3540726
16/9/2015,754,83.47319031,43.79802704,109.5956421
17/9/2015,834,83.40997314,71.27420044,99.08287811
18/9/2015,829,83.91305542,79.67120361,86.38974762
21/9/2015,690,86.41481018,57.43254089,127.7451096
22/9/2015,702,188.7503052,131.7185059,219.7324982
23/9/2015,811,85.77548981,57.00764465,101.892868
24/9/2015,859,88.69506073,61.51099014,121.8523254
25/9/2015,850,81.83991241,85.4731369,90.73659515
28/9/2015,791,92.13209534,41.74932098,125.3630066
29/9/2015,742,111.6094208,71.2101593,148.4907684
30/9/2015,785,101.2759552,84.13684845,112.2855072
1/10/2015,851,128.4544525,139.7007751,155.3656616
2/10/2015,900,180.3509064,205.4808807,165.2702179
5/10/2015,800,91.09561157,132.0948486,61.97633743
6/10/2015,732,113.1341476,171.4345703,52.68176651
7/10/2015,838,110.682457,118.2233124,111.7579117
8/10/2015,891,70.6383667,81.54003143,49.46359634
9/10/2015,862,88.38637543,137.9180603,51.12767792
12/10/2015,710,79.31500244,93.02454376,62.0733223
13/10/2015,739,80.68500519,89.37405396,67.09210968
14/10/2015,754,105.439827,122.6344757,94.98288727
15/10/2015,825,84.31990814,56.04024124,113.5189514
16/10/2015,808,90.19367218,81.74186707,81.81694794
19/10/2015,623,85.07396698,74.21059418,97.26979828
20/10/2015,661,70.16028595,99.92046356,41.67176819
21/10/2015,764,69.37314606,77.8045578,50.47520065
22/10/2015,866,68.85244751,61.01378632,63.61440659
23/10/2015,879,79.1398468,90.16712952,75.2082901
26/10/2015,632,83.86247253,83.6043396,87.16784668
27/10/2015,670,49.44130707,39.43130112,57.55679703
28/10/2015,779,68.03733826,110.2203522,35.35948563
29/10/2015,846,62.64903259,54.64917374,71.63011932
30/10/2015,724,91.50739288,91.22572327,76.09126282
2/11/2015,663,109.9192963,149.4285736,74.78291321
3/11/2015,684,53.27228928,48.28028107,48.32462692
4/11/2015,721,96.48255157,146.5684967,53.48551178
5/11/2015,822,60.44831085,72.31469727,40.21173477
6/11/2015,780,89.18451691,110.0790482,84.75396729
9/11/2015,645,87.3079834,61.43946457,93.95206451
10/11/2015,699,85.3021698,103.9372864,63.05015945
11/11/2015,701,51.9803772,75.37509918,31.4351368
12/11/2015,901,44.11854935,43.98274612,42.80028152
13/11/2015,807,61.57188797,73.65883636,40.95916367
16/11/2015,658,291.9892578,401.5041199,251.1705627
17/11/2015,683,354.0518799,551.2011108,266.1745911
18/11/2015,685,309.4953613,520.6658325,168.8892822
19/11/2015,791,242.8937073,384.09375,153.2214508
20/11/2015,843,212.1929474,329.0618896,130.700058
23/11/2015,643,170.0073547,236.2505035,128.5149536
24/11/2015,671,246.8381348,334.6665649,238.0942078
25/11/2015,602,247.6171875,394.9680176,155.5699768
27/11/2015,725,237.5910645,300.6296387,212.7616577
30/11/2015,661,100.2289734,109.9125137,100.0122452
1/12/2015,680,170.4998169,223.3957214,121.5222321
2/12/2015,722,192.6978455,265.2874451,129.7134705
3/12/2015,860,157.9247284,222.7180634,121.71064
4/12/2015,784,156.3329163,210.6104126,126.4823227
7/12/2015,621,197.367157,308.434021,168.5525665
8/12/2015,686,197.9814606,298.4650269,136.5205994
9/12/2015,714,199.4963684,240.5088501,162.0296326
10/12/2015,809,147.4072113,236.7583923,68.09651184
11/12/2015,795,150.003067,207.6963196,110.8731079
14/12/2015,638,119.4185791,175.9884491,86.3480835
15/12/2015,652,142.2575073,212.7294312,101.3927841
16/12/2015,699,170.6043396,179.5280609,173.3879242
17/12/2015,813,162.9799652,194.9739532,196.508255
18/12/2015,739,134.4750061,196.6229095,104.365509
21/12/2015,542,165.0172119,207.1598206,132.1348724
22/12/2015,578,143.2771454,194.2571411,95.31154633
23/12/2015,584,73.73867035,90.47592163,47.16616058
24/12/2015,626,111.1244736,137.1591797,96.8036499
28/12/2015,493,147.8224945,160.7645264,156.4424133
29/12/2015,515,109.3468933,128.2474365,106.9710236
30/12/2015,585,141.5627289,203.2228546,84.75396729
31/12/2015,567,70.10725403,69.8914566,68.01244354
4/1/2016,620,133.5712738,138.4865417,133.2824402
5/1/2016,662,205.1590271,129.7003784,266.2964478
6/1/2016,677,161.4693298,175.6061554,138.335495
7/1/2016,791,205.2033081,116.8981018,264.6552124
8/1/2016,732,181.0146332,162.4117126,203.2011108
11/1/2016,626,95.24954987,52.75353622,114.4043045
12/1/2016,685,106.3890381,67.49372101,144.7622528
13/1/2016,737,139.33461,80.65493011,179.3977966
14/1/2016,792,125.4760513,141.7684631,118.2489014
15/1/2016,764,112.7313614,129.6742554,86.52890778
19/1/2016,665,154.4204559,99.31944275,182.2528687
20/1/2016,750,194.3372955,228.9644012,198.3242645
21/1/2016,754,87.86651611,131.3940887,65.75738525
22/1/2016,747,110.8623734,97.2585907,117.9974823
25/1/2016,640,82.81419373,30.95973206,120.5095367
26/1/2016,644,72.01234436,92.30230713,59.88051987
27/1/2016,564,93.97354889,81.97375488,97.67744446
28/1/2016,776,76.83790588,59.57886124,92.29006958
29/1/2016,756,83.25235748,69.8914566,87.44457245
1/2/2016,649,132.7068787,101.7679901,161.2806549
2/2/2016,704,103.5177383,103.1991043,86.07824707
3/2/2016,605,104.031044,87.33544159,109.2695694
4/2/2016,754,96.65317535,122.6344757,80.37014008
5/2/2016,636,109.3772354,135.0026093,77.95765686
8/2/2016,641,139.5309296,82.43048096,171.8879089
9/2/2016,683,77.60041809,58.02116394,80.65897369
10/2/2016,667,99.32736206,79.21730804,140.4095001
11/2/2016,699,118.4752426,141.732666,94.57524109
12/2/2016,749,106.143692,158.7254639,58.8412056
16/2/2016,617,128.8519135,149.864502,98.21569824
17/2/2016,667,134.0919495,138.6302795,132.150116
18/2/2016,724,118.95961,136.8385925,114.1368942
19/2/2016,779,161.5886688,228.9192047,148.5098419
22/2/2016,633,104.6624832,156.510498,52.21808243
23/2/2016,705,150.3576813,187.368576,117.2129211
24/2/2016,659,115.6131363,110.2460785,117.0350647
25/2/2016,753,57.18908691,61.3986702,51.21255493
26/2/2016,820,88.87377167,96.6547699,87.33792114
29/2/2016,610,59.73482895,75.79212189,36.12464142
1/3/2016,672,123.235405,108.1133499,139.3647766
2/3/2016,688,81.85124207,57.59950256,112.1018982
3/3/2016,729,131.7756653,117.7800522,136.0248871
4/3/2016,736,72.01234436,44.86917496,82.33571625
7/3/2016,641,67.18156433,20.60762024,103.1327438
8/3/2016,675,103.057663,136.9872437,65.29193878
9/3/2016,722,91.76087189,73.18273926,99.19265747
10/3/2016,696,99.94815826,56.93743515,126.6438522
11/3/2016,736,58.51002502,62.81684113,52.39545059
14/3/2016,590,134.7485046,212.6951141,65.36110687
15/3/2016,600,132.5027008,121.0869446,119.3618317
16/3/2016,693,100.3808441,104.8371887,95.39407349
17/3/2016,790,79.66934967,75.24390411,69.73427582
18/3/2016,761,104.4699402,121.5064392,94.10919952
21/3/2016,648,112.4637146,132.5025482,110.5202103
22/3/2016,694,76.37043762,104.6861191,55.56636047
23/3/2016,702,245.3753815,366.9301453,188.3421478
24/3/2016,794,141.8479767,241.2311554,90.19786072
28/3/2016,569,157.1868744,243.7602692,96.81911469
29/3/2016,647,168.9563141,285.8312073,76.63225555
30/3/2016,731,140.4782562,135.5282288,158.2615051
31/3/2016,757,131.2774506,130.8733673,145.5484161
1/4/2016,761,156.7049103,182.2596436,152.0225372
4/4/2016,527,113.1427231,100.2617493,114.9887695
5/4/2016,668,89.26080322,128.5354156,57.72912216
6/4/2016,620,101.5141754,117.1809158,79.96946716
7/4/2016,741,93.87843323,71.30625916,104.0838165
8/4/2016,784,46.47735214,50.54650116,35.1339798
11/4/2016,865,95.73894501,122.1686478,70.05673981
12/4/2016,664,79.82090759,89.52211761,74.67028809
13/4/2016,712,97.70214081,64.93427277,116.0605545
14/4/2016,753,96.78153229,61.3986702,124.3733521
15/4/2016,805,86.41481018,65.63719177,116.3392944
18/4/2016,570,52.30369949,57.93634033,48.32462692
19/4/2016,624,90.24623871,84.67618561,105.9424591
20/4/2016,711,93.18052673,102.183075,77.48252869
21/4/2016,710,93.31176758,120.9319077,100.8691559
22/4/2016,734,76.72159576,89.98286438,75.05459595
25/4/2016,619,80.27223969,106.7002029,62.29895401
26/4/2016,660,80.30467224,100.0718613,66.77584839
27/4/2016,670,74.16196442,88.72042847,65.77919769
28/4/2016,751,105.8610229,79.15137482,146.7112579
29/4/2016,769,77.53734589,60.12119675,85.96630859
2/5/2016,567,99.31861115,58.24288177,116.5927505
3/5/2016,652,71.12875366,131.6896515,33.79759216
4/5/2016,730,104.3685684,171.9042664,45.27951431
5/5/2016,670,103.8267517,69.004776,115.1135941
6/5/2016,793,79.36795044,91.61685944,55.57637024
9/5/2016,627,100.3808441,84.27103424,96.64925385
10/5/2016,637,72.80368805,51.84256363,112.4287262
11/5/2016,904,113.5946884,124.2042313,109.6926346
12/5/2016,719,101.3581238,119.4181595,91.94448853
