DATE,DFF,DFII10,DGS1MO,DGS2,DGS10
2015-06-01,0.12,0.39,0.02,0.64,2.19
2015-06-02,0.12,0.44,0.02,0.64,2.27
2015-06-03,0.13,0.55,0.02,0.69,2.38
2015-06-04,0.13,0.5,0.02,0.66,2.31
2015-06-05,0.13,0.55,0.02,0.73,2.41
2015-06-06,0.13,,,,
2015-06-07,0.13,,,,
2015-06-08,0.13,0.54,0.01,0.7,2.39
2015-06-09,0.13,0.56,0.01,0.72,2.42
2015-06-10,0.13,0.63,0.01,0.75,2.5
2015-06-11,0.13,0.56,0.01,0.73,2.39
2015-06-12,0.13,0.55,0.01,0.74,2.39
2015-06-13,0.13,,,,
2015-06-14,0.13,,,,
2015-06-15,0.13,0.51,0.0,0.72,2.36
2015-06-16,0.14,0.44,0.0,0.71,2.32
2015-06-17,0.14,0.42,0.0,0.67,2.32
2015-06-18,0.14,0.46,0.0,0.66,2.35
2015-06-19,0.13,0.4,0.0,0.65,2.26
2015-06-20,0.13,,,,
2015-06-21,0.13,,,,
2015-06-22,0.13,0.47,0.0,0.68,2.37
2015-06-23,0.13,0.5,0.0,0.7,2.42
2015-06-24,0.13,0.48,0.0,0.68,2.38
2015-06-25,0.13,0.49,0.0,0.68,2.4
2015-06-26,0.13,0.57,0.0,0.72,2.49
2015-06-27,0.13,,,,
2015-06-28,0.13,,,,
2015-06-29,0.14,0.46,0.0,0.64,2.33
2015-06-30,0.08,0.48,0.02,0.64,2.35
2015-07-01,0.13,0.54,0.01,0.69,2.43
2015-07-02,0.13,0.49,0.01,0.64,2.4
2015-07-03,0.13,,,,
2015-07-04,0.13,,,,
2015-07-05,0.13,,,,
2015-07-06,0.13,0.43,0.01,0.6,2.3
2015-07-07,0.13,0.4,0.02,0.58,2.27
2015-07-08,0.13,0.39,0.02,0.55,2.22
2015-07-09,0.13,0.47,0.02,0.6,2.32
2015-07-10,0.13,0.55,0.01,0.65,2.42
2015-07-11,0.13,,,,
2015-07-12,0.13,,,,
2015-07-13,0.13,0.58,0.02,0.69,2.44
2015-07-14,0.13,0.56,0.03,0.66,2.41
2015-07-15,0.13,0.52,0.03,0.64,2.36
2015-07-16,0.14,0.52,0.03,0.67,2.36
2015-07-17,0.13,0.51,0.03,0.68,2.34
2015-07-18,0.13,,,,
2015-07-19,0.13,,,,
2015-07-20,0.14,0.56,0.03,0.71,2.38
2015-07-21,0.13,0.53,0.04,0.71,2.35
2015-07-22,0.13,0.53,0.04,0.75,2.33
2015-07-23,0.13,0.49,0.04,0.71,2.28
2015-07-24,0.13,0.51,0.04,0.7,2.27
2015-07-25,0.13,,,,
2015-07-26,0.13,,,,
2015-07-27,0.14,0.5,0.04,0.68,2.23
2015-07-28,0.14,0.51,0.05,0.69,2.26
2015-07-29,0.14,0.52,0.05,0.7,2.29
2015-07-30,0.14,0.51,0.05,0.72,2.28
2015-07-31,0.08,0.46,0.04,0.67,2.2
2015-08-01,0.08,,,,
2015-08-02,0.08,,,,
2015-08-03,0.14,0.46,0.03,0.68,2.16
2015-08-04,0.14,0.52,0.05,0.74,2.23
2015-08-05,0.14,0.58,0.05,0.73,2.28
2015-08-06,0.14,0.56,0.04,0.71,2.23
2015-08-07,0.14,0.52,0.03,0.73,2.18
2015-08-08,0.14,,,,
2015-08-09,0.14,,,,
2015-08-10,0.14,0.55,0.03,0.73,2.24
2015-08-11,0.15,0.49,0.06,0.68,2.15
2015-08-12,0.15,0.52,0.06,0.67,2.14
2015-08-13,0.15,0.57,0.06,0.72,2.19
2015-08-14,0.14,0.58,0.04,0.73,2.2
2015-08-15,0.14,,,,
2015-08-16,0.14,,,,
2015-08-17,0.15,0.58,0.03,0.72,2.16
2015-08-18,0.15,0.62,0.05,0.74,2.2
2015-08-19,0.15,0.55,0.05,0.67,2.12
2015-08-20,0.15,0.53,0.01,0.69,2.09
2015-08-21,0.15,0.52,0.02,0.64,2.05
2015-08-22,0.15,,,,
2015-08-23,0.15,,,,
2015-08-24,0.15,0.52,0.02,0.59,2.01
2015-08-25,0.15,0.59,0.04,0.67,2.12
2015-08-26,0.14,0.65,0.03,0.67,2.18
2015-08-27,0.14,0.6,0.02,0.68,2.18
2015-08-28,0.14,0.58,0.02,0.72,2.19
2015-08-29,0.14,,,,
2015-08-30,0.14,,,,
2015-08-31,0.08,0.58,0.0,0.74,2.21
2015-09-01,0.14,0.6,0.01,0.7,2.17
2015-09-02,0.14,0.64,0.01,0.72,2.2
2015-09-03,0.14,0.64,0.02,0.71,2.18
2015-09-04,0.14,0.62,0.02,0.71,2.13
2015-09-05,0.14,,,,
2015-09-06,0.14,,,,
2015-09-07,0.14,,,,
2015-09-08,0.14,0.67,0.02,0.74,2.2
2015-09-09,0.14,0.65,0.02,0.75,2.21
2015-09-10,0.14,0.64,0.02,0.75,2.23
2015-09-11,0.14,0.61,0.04,0.71,2.2
2015-09-12,0.14,,,,
2015-09-13,0.14,,,,
2015-09-14,0.14,0.62,0.02,0.73,2.18
2015-09-15,0.14,0.72,0.0,0.82,2.28
2015-09-16,0.14,0.73,0.0,0.82,2.3
2015-09-17,0.14,0.63,0.0,0.7,2.21
2015-09-18,0.14,0.58,0.0,0.69,2.13
2015-09-19,0.14,,,,
2015-09-20,0.14,,,,
2015-09-21,0.14,0.66,0.0,0.72,2.2
2015-09-22,0.14,0.63,0.0,0.69,2.14
2015-09-23,0.14,0.64,0.0,0.7,2.16
2015-09-24,0.14,0.64,0.0,0.67,2.13
2015-09-25,0.13,0.71,0.0,0.7,2.17
2015-09-26,0.13,,,,
2015-09-27,0.13,,,,
2015-09-28,0.13,0.71,0.0,0.67,2.1
2015-09-29,0.13,0.66,0.0,0.64,2.05
2015-09-30,0.07,0.65,0.0,0.64,2.06
2015-10-01,0.13,0.59,0.0,0.64,2.05
2015-10-02,0.13,0.51,0.0,0.58,1.99
2015-10-03,0.13,,,,
2015-10-04,0.13,,,,
2015-10-05,0.13,0.56,0.0,0.61,2.07
2015-10-06,0.13,0.53,0.0,0.61,2.05
2015-10-07,0.13,0.53,0.0,0.65,2.08
2015-10-08,0.13,0.54,0.0,0.65,2.12
2015-10-09,0.13,0.58,0.01,0.65,2.12
2015-10-10,0.13,,,,
2015-10-11,0.13,,,,
2015-10-12,0.13,,,,
2015-10-13,0.13,0.54,0.0,0.64,2.06
2015-10-14,0.13,0.5,0.0,0.57,1.99
2015-10-15,0.13,0.54,0.0,0.61,2.04
2015-10-16,0.13,0.56,0.03,0.61,2.04
2015-10-17,0.13,,,,
2015-10-18,0.13,,,,
2015-10-19,0.13,0.59,0.06,0.61,2.04
2015-10-20,0.13,0.6,0.08,0.66,2.08
2015-10-21,0.13,0.59,0.01,0.64,2.04
2015-10-22,0.12,0.57,0.02,0.61,2.04
2015-10-23,0.12,0.58,0.01,0.66,2.09
2015-10-24,0.12,,,,
2015-10-25,0.12,,,,
2015-10-26,0.12,0.59,0.01,0.66,2.07
2015-10-27,0.12,0.57,0.01,0.65,2.05
2015-10-28,0.12,0.63,0.03,0.73,2.1
2015-10-29,0.12,0.67,0.02,0.75,2.19
2015-10-30,0.07,0.63,0.01,0.75,2.16
2015-10-31,0.07,,,,
2015-11-01,0.07,,,,
2015-11-02,0.12,0.65,0.01,0.77,2.2
2015-11-03,0.12,0.65,0.07,0.8,2.23
2015-11-04,0.12,0.68,0.07,0.84,2.25
2015-11-05,0.12,0.71,0.04,0.85,2.26
2015-11-06,0.12,0.75,0.04,0.9,2.34
2015-11-07,0.12,,,,
2015-11-08,0.12,,,,
2015-11-09,0.12,0.76,0.06,0.89,2.36
2015-11-10,0.12,0.77,0.08,0.87,2.32
2015-11-11,0.12,,,,
2015-11-12,0.12,0.78,0.08,0.89,2.32
2015-11-13,0.12,0.76,0.03,0.86,2.28
2015-11-14,0.12,,,,
2015-11-15,0.12,,,,
2015-11-16,0.13,0.76,0.05,0.88,2.27
2015-11-17,0.13,0.72,0.07,0.86,2.25
2015-11-18,0.12,0.71,0.07,0.9,2.27
2015-11-19,0.12,0.68,0.06,0.91,2.24
2015-11-20,0.12,0.66,0.05,0.93,2.26
2015-11-21,0.12,,,,
2015-11-22,0.12,,,,
2015-11-23,0.12,0.64,0.06,0.94,2.25
2015-11-24,0.12,0.62,0.13,0.93,2.24
2015-11-25,0.12,0.62,0.14,0.93,2.23
2015-11-26,0.12,,,,
2015-11-27,0.12,0.62,0.13,0.92,2.22
2015-11-28,0.12,,,,
2015-11-29,0.12,,,,
2015-11-30,0.08,0.62,0.11,0.94,2.21
2015-12-01,0.13,0.58,0.19,0.91,2.15
2015-12-02,0.13,0.62,0.19,0.94,2.18
2015-12-03,0.13,0.72,0.18,0.96,2.33
2015-12-04,0.13,0.68,0.17,0.96,2.28
2015-12-05,0.13,,,,
2015-12-06,0.13,,,,
2015-12-07,0.13,0.67,0.21,0.94,2.23
2015-12-08,0.13,0.68,0.23,0.94,2.24
2015-12-09,0.14,0.69,0.19,0.93,2.22
2015-12-10,0.14,0.73,0.19,0.95,2.24
2015-12-11,0.14,0.67,0.15,0.88,2.13
2015-12-12,0.14,,,,
2015-12-13,0.14,,,,
2015-12-14,0.15,0.78,0.13,0.97,2.23
2015-12-15,0.15,0.8,0.21,0.98,2.28
2015-12-16,0.15,0.84,0.2,1.02,2.3
2015-12-17,0.37,0.77,0.18,1.0,2.24
2015-12-18,0.37,0.73,0.16,0.97,2.19
2015-12-19,0.37,,,,
2015-12-20,0.37,,,,
2015-12-21,0.36,0.75,0.14,0.96,2.2
2015-12-22,0.36,0.78,0.19,0.99,2.24
2015-12-23,0.36,0.76,0.19,1.01,2.27
2015-12-24,0.36,0.73,0.15,1.03,2.25
2015-12-25,0.36,,,,
2015-12-26,0.36,,,,
2015-12-27,0.36,,,,
2015-12-28,0.36,0.74,0.13,1.05,2.24
2015-12-29,0.36,0.79,0.18,1.09,2.32
2015-12-30,0.35,0.77,0.08,1.08,2.31
2015-12-31,0.2,0.73,0.14,1.06,2.27
2016-01-01,0.2,,,,
2016-01-02,0.2,,,,
2016-01-03,0.2,,,,
2016-01-04,0.36,0.69,0.17,1.02,2.24
2016-01-05,0.36,0.69,0.2,1.04,2.25
2016-01-06,0.36,0.65,0.21,0.99,2.18
2016-01-07,0.36,0.66,0.2,0.96,2.16
2016-01-08,0.36,0.65,0.2,0.94,2.13
2016-01-09,0.36,,,,
2016-01-10,0.36,,,,
2016-01-11,0.36,0.72,0.19,0.94,2.17
2016-01-12,0.36,0.69,0.22,0.93,2.12
2016-01-13,0.36,0.65,0.22,0.91,2.08
2016-01-14,0.36,0.67,0.22,0.9,2.1
2016-01-15,0.36,0.67,0.19,0.85,2.03
2016-01-16,0.36,,,,
2016-01-17,0.36,,,,
2016-01-18,0.36,,,,
2016-01-19,0.36,0.68,0.21,0.88,2.06
2016-01-20,0.37,0.69,0.26,0.85,2.01
2016-01-21,0.37,0.74,0.27,0.84,2.02
2016-01-22,0.38,0.72,0.26,0.88,2.07
2016-01-23,0.38,,,,
2016-01-24,0.38,,,,
2016-01-25,0.38,0.69,0.25,0.88,2.03
2016-01-26,0.38,0.65,0.29,0.85,2.01
2016-01-27,0.38,0.62,0.28,0.84,2.02
2016-01-28,0.38,0.58,0.26,0.83,2.0
2016-01-29,0.29,0.53,0.22,0.76,1.94
2016-01-30,0.29,,,,
2016-01-31,0.29,,,,
2016-02-01,0.38,0.57,0.19,0.81,1.97
2016-02-02,0.38,0.51,0.26,0.75,1.87
2016-02-03,0.38,0.5,0.27,0.72,1.88
2016-02-04,0.38,0.51,0.24,0.7,1.87
2016-02-05,0.38,0.53,0.23,0.74,1.86
2016-02-06,0.38,,,,
2016-02-07,0.38,,,,
2016-02-08,0.38,0.52,0.21,0.66,1.75
2016-02-09,0.38,0.53,0.27,0.69,1.74
2016-02-10,0.38,0.5,0.27,0.71,1.71
2016-02-11,0.38,0.45,0.27,0.64,1.63
2016-02-12,0.38,0.49,0.26,0.71,1.74
2016-02-13,0.38,,,,
2016-02-14,0.38,,,,
2016-02-15,0.38,,,,
2016-02-16,0.38,0.53,0.23,0.74,1.78
2016-02-17,0.37,0.53,0.28,0.74,1.81
2016-02-18,0.38,0.51,0.28,0.71,1.75
2016-02-19,0.38,0.5,0.26,0.76,1.76
2016-02-20,0.38,,,,
2016-02-21,0.38,,,,
2016-02-22,0.38,0.46,0.28,0.78,1.77
2016-02-23,0.38,0.42,0.28,0.76,1.74
2016-02-24,0.38,0.39,0.28,0.75,1.75
2016-02-25,0.37,0.32,0.27,0.72,1.71
2016-02-26,0.37,0.35,0.26,0.8,1.76
2016-02-27,0.37,,,,
2016-02-28,0.37,,,,
2016-02-29,0.29,0.32,0.23,0.78,1.74
2016-03-01,0.36,0.35,0.29,0.85,1.83
2016-03-02,0.37,0.33,0.28,0.85,1.84
2016-03-03,0.37,0.3,0.25,0.85,1.83
2016-03-04,0.36,0.37,0.25,0.88,1.88
2016-03-05,0.36,,,,
2016-03-06,0.36,,,,
2016-03-07,0.36,0.43,0.27,0.91,1.91
2016-03-08,0.36,0.37,0.27,0.88,1.83
2016-03-09,0.36,0.39,0.27,0.9,1.9
2016-03-10,0.36,0.45,0.27,0.93,1.93
2016-03-11,0.36,0.44,0.27,0.97,1.98
2016-03-12,0.36,,,,
2016-03-13,0.36,,,,
2016-03-14,0.36,0.45,0.28,0.97,1.97
2016-03-15,0.37,0.47,0.29,0.98,1.97
2016-03-16,0.37,0.36,0.28,0.87,1.94
2016-03-17,0.37,0.34,0.29,0.87,1.91
2016-03-18,0.37,0.27,0.27,0.84,1.88
2016-03-19,0.37,,,,
2016-03-20,0.37,,,,
2016-03-21,0.37,0.28,0.26,0.87,1.92
2016-03-22,0.37,0.31,0.28,0.91,1.94
2016-03-23,0.37,0.3,0.27,0.87,1.88
2016-03-24,0.37,0.34,0.24,0.89,1.91
2016-03-25,0.37,,,,
2016-03-26,0.37,,,,
2016-03-27,0.37,,,,
2016-03-28,0.37,0.33,0.19,0.89,1.89
2016-03-29,0.37,0.2,0.18,0.78,1.81
2016-03-30,0.37,0.18,0.14,0.76,1.83
2016-03-31,0.25,0.16,0.18,0.73,1.78
2016-04-01,0.37,0.17,0.2,0.76,1.79
2016-04-02,0.37,,,,
2016-04-03,0.37,,,,
2016-04-04,0.37,0.14,0.18,0.75,1.78
2016-04-05,0.37,0.14,0.19,0.72,1.73
2016-04-06,0.37,0.17,0.19,0.73,1.76
2016-04-07,0.37,0.12,0.2,0.7,1.7
2016-04-08,0.37,0.14,0.2,0.7,1.72
2016-04-09,0.37,,,,
2016-04-10,0.37,,,,
2016-04-11,0.37,0.17,0.19,0.7,1.73
2016-04-12,0.37,0.22,0.21,0.74,1.79
2016-04-13,0.37,0.21,0.21,0.75,1.77
2016-04-14,0.37,0.24,0.21,0.77,1.8
2016-04-15,0.37,0.2,0.19,0.74,1.76
2016-04-16,0.37,,,,
2016-04-17,0.37,,,,
2016-04-18,0.37,0.21,0.16,0.75,1.78
2016-04-19,0.37,0.19,0.18,0.77,1.79
2016-04-20,0.37,0.23,0.18,0.8,1.85
2016-04-21,0.37,0.24,0.19,0.82,1.88
2016-04-22,0.37,0.25,0.19,0.84,1.89
2016-04-23,0.37,,,,
2016-04-24,0.37,,,,
2016-04-25,0.37,0.26,0.17,0.85,1.91
2016-04-26,0.37,0.27,0.19,0.86,1.94
2016-04-27,0.37,0.19,0.18,0.83,1.87
2016-04-28,0.37,0.12,0.17,0.78,1.84
2016-04-29,0.3,0.12,0.16,0.77,1.83
2016-04-30,0.3,,,,
2016-05-01,0.3,,,,
2016-05-02,0.37,0.2,0.11,0.8,1.88
2016-05-03,0.37,0.17,0.18,0.75,1.81
2016-05-04,0.37,0.16,0.18,0.75,1.79
2016-05-05,0.37,0.13,0.2,0.72,1.76
2016-05-06,0.37,0.18,0.2,0.74,1.79
2016-05-07,0.37,,,,
2016-05-08,0.37,,,,
2016-05-09,0.37,0.18,0.21,0.72,1.77
2016-05-10,0.37,0.15,0.25,0.72,1.77
2016-05-11,0.37,0.14,0.25,0.74,1.73
2016-05-12,0.37,0.15,0.25,0.76,1.75
2016-05-13,0.37,0.13,0.25,0.76,1.71
2016-05-14,0.37,,,,
2016-05-15,0.37,,,,
2016-05-16,0.37,0.15,0.21,0.79,1.75
2016-05-17,0.37,0.15,0.25,0.82,1.76
2016-05-18,0.37,0.26,0.25,0.9,1.87
2016-05-19,0.37,0.29,0.25,0.89,1.85
2016-05-20,0.37,0.29,0.26,0.89,1.85
2016-05-21,0.37,,,,
2016-05-22,0.37,,,,
2016-05-23,0.37,0.3,0.26,0.91,1.84
2016-05-24,0.37,0.31,0.28,0.92,1.86
2016-05-25,0.37,0.29,0.24,0.92,1.87
2016-05-26,0.37,0.25,0.17,0.87,1.83
2016-05-27,0.37,0.27,0.23,0.9,1.85
2016-05-28,0.37,,,,
2016-05-29,0.37,,,,
2016-05-30,0.37,,,,
2016-05-31,0.29,0.3,0.27,0.87,1.84
2016-06-01,0.37,0.31,0.27,0.91,1.85
2016-06-02,0.37,0.27,0.19,0.89,1.81
2016-06-03,0.37,0.19,0.19,0.78,1.71
2016-06-04,0.37,,,,
2016-06-05,0.37,,,,
2016-06-06,0.37,0.19,0.19,0.8,1.73
2016-06-07,0.37,0.15,0.2,0.78,1.72
2016-06-08,0.37,0.12,0.2,0.78,1.71
2016-06-09,0.37,0.12,0.21,0.77,1.68
2016-06-10,0.37,0.12,0.18,0.73,1.64
2016-06-11,0.37,,,,
2016-06-12,0.37,,,,
2016-06-13,0.37,0.15,0.23,0.73,1.62
2016-06-14,0.37,0.17,0.24,0.74,1.62
2016-06-15,0.37,0.13,0.23,0.69,1.6
2016-06-16,0.38,0.15,0.23,0.7,1.57
2016-06-17,0.38,0.2,0.22,0.7,1.62
2016-06-18,0.38,,,,
2016-06-19,0.38,,,,
2016-06-20,0.38,0.24,0.23,0.74,1.67
2016-06-21,0.38,0.28,0.25,0.76,1.71
2016-06-22,0.38,0.25,0.25,0.75,1.69
2016-06-23,0.39,0.24,0.27,0.78,1.74
2016-06-24,0.4,0.15,0.24,0.64,1.57
2016-06-25,0.4,,,,
2016-06-26,0.4,,,,
2016-06-27,0.41,0.12,0.22,0.61,1.46
2016-06-28,0.41,0.09,0.25,0.61,1.46
2016-06-29,0.41,0.1,0.18,0.62,1.5
2016-06-30,0.3,0.09,0.2,0.58,1.49
2016-07-01,0.41,0.03,0.24,0.59,1.46
2016-07-02,0.41,,,,
2016-07-03,0.41,,,,
2016-07-04,0.41,,,,
2016-07-05,0.4,-0.03,0.27,0.56,1.37
2016-07-06,0.4,-0.05,0.26,0.58,1.38
2016-07-07,0.4,-0.03,0.27,0.58,1.4
2016-07-08,0.4,-0.06,0.26,0.61,1.37
2016-07-09,0.4,,,,
2016-07-10,0.4,,,,
2016-07-11,0.4,0.01,0.28,0.66,1.43
2016-07-12,0.4,0.07,0.29,0.69,1.53
2016-07-13,0.4,0.03,0.29,0.68,1.48
2016-07-14,0.4,0.08,0.29,0.68,1.53
2016-07-15,0.4,0.11,0.27,0.71,1.6
2016-07-16,0.4,,,,
2016-07-17,0.4,,,,
2016-07-18,0.4,0.1,0.26,0.68,1.59
2016-07-19,0.4,0.12,0.29,0.7,1.56
2016-07-20,0.4,0.13,0.28,0.73,1.59
2016-07-21,0.4,0.05,0.28,0.7,1.57
2016-07-22,0.4,0.06,0.29,0.71,1.57
2016-07-23,0.4,,,,
2016-07-24,0.4,,,,
2016-07-25,0.4,0.08,0.28,0.72,1.58
2016-07-26,0.4,0.07,0.24,0.75,1.57
2016-07-27,0.4,0.03,0.25,0.73,1.52
2016-07-28,0.4,0.0,0.19,0.72,1.52
2016-07-29,0.3,-0.03,0.19,0.67,1.46
2016-07-30,0.3,,,,
2016-07-31,0.3,,,,
2016-08-01,0.4,0.05,0.2,0.67,1.51
2016-08-02,0.4,0.11,0.28,0.67,1.55
2016-08-03,0.4,0.09,0.26,0.67,1.55
2016-08-04,0.4,0.04,0.24,0.64,1.51
2016-08-05,0.4,0.09,0.23,0.72,1.59
2016-08-06,0.4,,,,
2016-08-07,0.4,,,,
2016-08-08,0.4,0.08,0.27,0.74,1.59
2016-08-09,0.4,0.06,0.27,0.71,1.55
2016-08-10,0.4,0.06,0.27,0.69,1.5
2016-08-11,0.4,0.1,0.27,0.76,1.57
2016-08-12,0.4,0.07,0.27,0.71,1.51
2016-08-13,0.4,,,,
2016-08-14,0.4,,,,
2016-08-15,0.4,0.1,0.26,0.72,1.55
2016-08-16,0.4,0.13,0.27,0.76,1.57
2016-08-17,0.4,0.09,0.27,0.74,1.56
2016-08-18,0.4,0.06,0.27,0.71,1.53
2016-08-19,0.4,0.1,0.27,0.76,1.58
2016-08-20,0.4,,,,
2016-08-21,0.4,,,,
2016-08-22,0.4,0.08,0.24,0.76,1.55
2016-08-23,0.4,0.07,0.28,0.74,1.55
2016-08-24,0.4,0.08,0.28,0.76,1.56
2016-08-25,0.4,0.09,0.28,0.78,1.58
2016-08-26,0.4,0.15,0.28,0.84,1.62
2016-08-27,0.4,,,,
2016-08-28,0.4,,,,
2016-08-29,0.4,0.11,0.25,0.81,1.57
2016-08-30,0.4,0.11,0.23,0.8,1.57
2016-08-31,0.3,0.11,0.26,0.8,1.58
2016-09-01,0.4,0.12,0.27,0.78,1.57
2016-09-02,0.4,0.13,0.25,0.8,1.6
2016-09-03,0.4,,,,
2016-09-04,0.4,,,,
2016-09-05,0.4,,,,
2016-09-06,0.4,0.06,0.24,0.74,1.55
2016-09-07,0.4,0.03,0.25,0.74,1.54
2016-09-08,0.4,0.09,0.26,0.78,1.61
2016-09-09,0.4,0.17,0.24,0.79,1.67
2016-09-10,0.4,,,,
2016-09-11,0.4,,,,
2016-09-12,0.4,0.17,0.24,0.79,1.68
2016-09-13,0.4,0.24,0.25,0.8,1.73
2016-09-14,0.4,0.21,0.24,0.77,1.7
2016-09-15,0.4,0.22,0.2,0.74,1.71
2016-09-16,0.4,0.19,0.2,0.77,1.7
2016-09-17,0.4,,,,
2016-09-18,0.4,,,,
2016-09-19,0.4,0.2,0.16,0.79,1.7
2016-09-20,0.4,0.2,0.17,0.79,1.69
2016-09-21,0.4,0.15,0.12,0.79,1.66
2016-09-22,0.4,0.08,0.1,0.79,1.63
2016-09-23,0.4,0.05,0.09,0.77,1.62
2016-09-24,0.4,,,,
2016-09-25,0.4,,,,
2016-09-26,0.4,0.05,0.12,0.76,1.59
2016-09-27,0.4,0.04,0.16,0.75,1.56
2016-09-28,0.4,0.01,0.14,0.75,1.57
2016-09-29,0.4,0.02,0.12,0.73,1.56
2016-09-30,0.29,0.0,0.2,0.77,1.6
2016-10-01,0.29,,,,
2016-10-02,0.29,,,,
2016-10-03,0.4,0.0,0.25,0.8,1.63
2016-10-04,0.4,0.07,0.28,0.82,1.69
2016-10-05,0.4,0.1,0.26,0.85,1.72
2016-10-06,0.4,0.11,0.26,0.86,1.75
2016-10-07,0.4,0.1,0.26,0.83,1.73
2016-10-08,0.4,,,,
2016-10-09,0.4,,,,
2016-10-10,0.4,,,,
2016-10-11,0.41,0.13,0.27,0.87,1.77
2016-10-12,0.41,0.15,0.26,0.87,1.79
2016-10-13,0.41,0.12,0.26,0.85,1.75
2016-10-14,0.41,0.13,0.26,0.84,1.8
2016-10-15,0.41,,,,
2016-10-16,0.41,,,,
2016-10-17,0.41,0.09,0.24,0.81,1.77
2016-10-18,0.41,0.09,0.26,0.82,1.75
2016-10-19,0.41,0.08,0.25,0.81,1.76
2016-10-20,0.41,0.08,0.25,0.84,1.76
2016-10-21,0.41,0.07,0.25,0.84,1.74
2016-10-22,0.41,,,,
2016-10-23,0.41,,,,
2016-10-24,0.41,0.11,0.23,0.84,1.77
2016-10-25,0.41,0.07,0.22,0.86,1.77
2016-10-26,0.41,0.08,0.25,0.86,1.79
2016-10-27,0.41,0.13,0.19,0.87,1.85
2016-10-28,0.41,0.13,0.18,0.86,1.86
2016-10-29,0.41,,,,
2016-10-30,0.41,,,,
2016-10-31,0.31,0.11,0.2,0.86,1.84
2016-11-01,0.41,0.11,0.24,0.83,1.83
2016-11-02,0.41,0.11,0.24,0.81,1.81
2016-11-03,0.41,0.14,0.24,0.81,1.82
2016-11-04,0.41,0.11,0.25,0.8,1.79
2016-11-05,0.41,,,,
2016-11-06,0.41,,,,
2016-11-07,0.41,0.12,0.28,0.82,1.83
2016-11-08,0.41,0.15,0.28,0.87,1.88
2016-11-09,0.41,0.25,0.3,0.9,2.07
2016-11-10,0.41,0.27,0.3,0.92,2.15
2016-11-11,0.41,,,,
2016-11-12,0.41,,,,
2016-11-13,0.41,,,,
2016-11-14,0.41,0.4,0.32,1.0,2.23
2016-11-15,0.41,0.41,0.3,1.02,2.23
2016-11-16,0.41,0.39,0.32,1.0,2.22
2016-11-17,0.41,0.42,0.3,1.04,2.29
2016-11-18,0.41,0.44,0.28,1.07,2.34
2016-11-19,0.41,,,,
2016-11-20,0.41,,,,
2016-11-21,0.41,0.42,0.28,1.08,2.33
2016-11-22,0.41,0.41,0.34,1.07,2.31
2016-11-23,0.41,0.44,0.35,1.12,2.36
2016-11-24,0.41,,,,
2016-11-25,0.41,0.47,0.34,1.12,2.36
2016-11-26,0.41,,,,
2016-11-27,0.41,,,,
2016-11-28,0.41,0.47,0.32,1.11,2.32
2016-11-29,0.41,0.44,0.34,1.09,2.3
2016-11-30,0.31,0.43,0.38,1.11,2.37
2016-12-01,0.41,0.48,0.32,1.14,2.45
2016-12-02,0.41,0.49,0.34,1.11,2.4
2016-12-03,0.41,,,,
2016-12-04,0.41,,,,
2016-12-05,0.41,0.45,0.34,1.13,2.39
2016-12-06,0.41,0.44,0.35,1.12,2.39
2016-12-07,0.41,0.42,0.38,1.1,2.34
2016-12-08,0.41,0.45,0.39,1.12,2.4
2016-12-09,0.41,0.51,0.41,1.15,2.47
2016-12-10,0.41,,,,
2016-12-11,0.41,,,,
2016-12-12,0.41,0.51,0.42,1.15,2.49
2016-12-13,0.41,0.53,0.47,1.17,2.48
2016-12-14,0.41,0.6,0.49,1.27,2.54
2016-12-15,0.66,0.7,0.48,1.29,2.6
2016-12-16,0.66,0.74,0.46,1.28,2.6
2016-12-17,0.66,,,,
2016-12-18,0.66,,,,
2016-12-19,0.66,0.68,0.45,1.24,2.54
2016-12-20,0.66,0.67,0.48,1.25,2.57
2016-12-21,0.66,0.64,0.46,1.21,2.55
2016-12-22,0.66,0.6,0.42,1.22,2.55
2016-12-23,0.66,0.58,0.42,1.22,2.55
2016-12-24,0.66,,,,
2016-12-25,0.66,,,,
2016-12-26,0.66,,,,
2016-12-27,0.66,0.58,0.5,1.28,2.57
2016-12-28,0.66,0.56,0.48,1.26,2.51
2016-12-29,0.66,0.55,0.39,1.22,2.49
2016-12-30,0.55,0.5,0.44,1.2,2.45
2016-12-31,0.55,,,,
2017-01-01,0.55,,,,
2017-01-02,0.55,,,,
2017-01-03,0.66,0.47,0.52,1.22,2.45
2017-01-04,0.66,0.47,0.49,1.24,2.46
2017-01-05,0.66,0.42,0.51,1.17,2.37
2017-01-06,0.66,0.46,0.5,1.22,2.42
2017-01-07,0.66,,,,
2017-01-08,0.66,,,,
2017-01-09,0.66,0.43,0.5,1.21,2.38
2017-01-10,0.66,0.43,0.51,1.19,2.38
2017-01-11,0.66,0.39,0.51,1.2,2.38
2017-01-12,0.66,0.38,0.52,1.18,2.36
2017-01-13,0.66,0.41,0.52,1.21,2.4
2017-01-14,0.66,,,,
2017-01-15,0.66,,,,
2017-01-16,0.66,,,,
2017-01-17,0.66,0.36,0.52,1.17,2.33
2017-01-18,0.66,0.42,0.48,1.23,2.42
2017-01-19,0.66,0.43,0.47,1.25,2.47
2017-01-20,0.66,0.44,0.46,1.2,2.48
2017-01-21,0.66,,,,
2017-01-22,0.66,,,,
