,OXY,XOM,USGG10YR,USGG2YR,BSBYON,DXY,OPCRTOTL,OPECDALY,EURUSD,MRO,TIPX,SPIP
2017-10-06,63.91,81.71,2.3589,1.504,1.20403,93.8,32770,54.47,1.173,13.55,19.5,28.15
2017-10-09,64.0,82.03,2.3589,1.504,1.20403,93.675,32770,53.7,1.1740000000000002,13.58,19.53,28.18
2017-10-10,64.5,82.26,2.3607,1.5123,1.20335,93.29,32770,54.23,1.1808,13.62,19.53,28.21
2017-10-11,64.39,82.6,2.3481,1.5186,1.20735,93.015,32770,54.54,1.1859,13.68,19.57,28.26
2017-10-12,64.22,82.43,2.3177,1.5127,1.20455,93.057,32770,54.44,1.183,13.62,19.59,28.31
2017-10-13,64.73,82.41,2.273,1.4929,1.20876,93.09100000000001,32770,55.12,1.182,13.75,19.56,28.34
2017-10-16,64.77,82.81,2.3034,1.5379,1.20897,93.31200000000001,32770,55.74,1.1796,13.85,19.53,28.28
2017-10-17,64.64,82.96,2.2998,1.5463,1.20756,93.486,32770,55.83,1.1766,13.96,19.52,28.245
2017-10-18,64.63,82.76,2.3465,1.5629,1.20233,93.363,32770,56.12,1.1787,13.77,19.49,28.205
2017-10-19,64.84,82.74,2.3178,1.5304,1.19931,93.266,32770,55.52,1.1852,13.74,19.51,28.235
2017-10-20,65.47,83.11,2.3845,1.5763,1.19717,93.70100000000001,32770,55.41,1.1784,13.93,19.4847,28.16
2017-10-23,65.05,83.24,2.3664,1.5642,1.19753,93.936,32770,55.77,1.1749,13.63,19.51,28.18
2017-10-24,65.82,83.47,2.4189,1.581,1.20466,93.772,32770,55.59,1.1761,13.71,19.47,28.12
2017-10-25,65.35,83.17,2.4317,1.595,1.19066,93.711,32770,56.33,1.1813,13.48,19.469,28.1
2017-10-26,64.62,83.47,2.4609,1.6149,1.20438,94.61200000000001,32770,56.45,1.1651,13.56,19.46,28.07
2017-10-27,65.05,83.71,2.4064,1.5875,1.19801,94.916,32770,57.55,1.1608,13.81,19.4932,28.165
2017-10-30,64.96,83.54,2.3684,1.5737,1.20405,94.56,32770,58.27,1.1651,14.16,19.54,28.255
2017-10-31,64.57,83.35,2.3793,1.5997,1.20769,94.552,32550,58.53,1.1646,14.22,19.5333,28.26
2017-11-01,65.46,83.87,2.3721,1.6119,1.2150299999999998,94.815,32550,59.21,1.1619,14.87,19.52,28.205
2017-11-02,67.9,83.53,2.345,1.608,1.2140600000000001,94.685,32550,58.45,1.1658,15.44,19.525,28.25
2017-11-03,68.26,83.18,2.3325,1.6145,1.212,94.941,32550,59.12,1.1608,15.58,19.52,28.255
2017-11-06,68.82,83.75,2.3163,1.6207,1.21069,94.757,32550,61.02,1.161,16.33,19.555,28.315
2017-11-07,68.75,83.58,2.3145,1.6289,1.20001,94.913,32550,62.07,1.1587,16.16,19.57,28.36
2017-11-08,68.17,83.47,2.3343,1.6452,1.20079,94.866,32550,61.61,1.1595,15.75,19.57,28.345
2017-11-09,68.7,83.97,2.3416,1.6333,1.20468,94.444,32550,61.7,1.1642,15.78,19.55,28.33
2017-11-10,68.17,82.94,2.3984,1.6541,1.20265,94.391,32550,61.91,1.1665,15.62,19.5,28.195
2017-11-13,67.93,82.89,2.4055,1.6808,1.21097,94.49,32550,61.27,1.1667,15.55,19.509,28.205
2017-11-14,67.32,82.24,2.3717,1.6872,1.2116200000000001,93.82700000000001,32550,60.52,1.1798,14.84,19.51,28.245
2017-11-15,66.67,81.21,2.3222,1.6834,1.20716,93.81299999999999,32550,59.79,1.1791,14.79,19.55,28.34
2017-11-16,67.17,80.56,2.3753,1.7082,1.21056,93.932,32550,59.98,1.177,14.52,19.52,28.265
2017-11-17,68.4,80.24,2.3435,1.7213,1.20976,93.662,32550,59.9,1.179,15.05,19.53,28.315
2017-11-20,67.81,80.55,2.3666,1.7505,1.21266,94.08,32550,60.33,1.1733,14.47,19.5,28.28
2017-11-21,67.88,80.87,2.3559,1.7715,1.2100899999999999,93.95200000000001,32550,60.49,1.1738,14.52,19.495,28.275
2017-11-22,68.23,81.1,2.3187,1.7267,1.20137,93.22,32550,61.09,1.1822,14.88,19.5356,28.36
2017-11-23,68.23,81.1,2.3187,1.7267,1.20137,93.22,32550,61.14,1.1851,14.88,19.5356,28.36
2017-11-24,68.42,81.42,2.3418,1.7443,1.2102899999999999,92.78200000000001,32550,61.64,1.1933,15.13,19.5264,28.3101
2017-11-27,68.08,81.11,2.3277,1.7404,1.21262,92.904,32550,61.51,1.1898,14.48,19.54,28.325
2017-11-28,68.96,81.67,2.3277,1.746,1.20254,93.27,32550,61.31,1.1840000000000002,14.56,19.5234,28.33
2017-11-29,69.9,82.27,2.3882,1.7619999999999998,1.19331,93.164,32550,61.14,1.1847,14.75,19.5,28.24
2017-11-30,70.5,83.29,2.4097,1.7819999999999998,1.1990100000000001,93.04700000000001,32470,61.06,1.1904,14.84,19.47,28.215
2017-12-01,70.24,83.46,2.3615,1.7719999999999998,1.2105700000000001,92.885,32470,61.71,1.1896,15.08,19.39,28.21
2017-12-04,70.06,83.57,2.3723,1.8063,1.22918,93.18799999999999,32470,61.45,1.1866,14.9,19.42,28.22
2017-12-05,70.0,82.89,2.3509,1.8184,1.21967,93.37899999999999,32470,60.87,1.1826,14.88,19.4097,28.24
2017-12-06,69.27,82.28,2.3385,1.8064,1.2013200000000002,93.61,32470,60.73,1.1796,14.45,19.44,28.27
2017-12-07,69.41,82.55,2.3634,1.8024,1.20487,93.795,32470,60.12,1.1773,14.74,19.42,28.225
2017-12-08,68.87,82.66,2.376,1.7945,1.19573,93.90100000000001,32470,61.03,1.1773,15.15,19.43,28.215
2017-12-11,69.5,83.03,2.3886,1.8189,1.20723,93.866,32470,61.94,1.1769,15.15,19.42,28.185
2017-12-12,70.03,82.76,2.4011,1.8271,1.20635,94.101,32470,62.75,1.1742,15.18,19.415,28.215
2017-12-13,69.97,83.12,2.3422,1.7743,1.21157,93.429,32470,61.5,1.1826,15.2,19.44,28.265
2017-12-14,70.55,82.9,2.3493,1.811,1.21707,93.48899999999999,32470,60.87,1.1778,15.12,19.44,28.265
2017-12-15,70.62,83.03,2.353,1.8358,1.29651,93.932,32470,61.48,1.1749,15.01,19.44,28.265
2017-12-18,70.97,82.94,2.3942,1.8277,1.42038,93.695,32470,61.64,1.1782,15.43,19.41,28.21
2017-12-19,70.9,82.44,2.4644,1.8525,1.42054,93.441,32470,61.72,1.1840000000000002,16.02,19.1999,27.925
2017-12-20,71.88,82.87,2.497,1.8567,1.41054,93.31299999999999,32470,62.16,1.1871,16.32,19.1625,27.825
2017-12-21,72.58,83.85,2.4826,1.8775,1.41054,93.27799999999999,32470,62.66,1.1874,17.05,19.19,27.895
2017-12-22,72.99,83.97,2.481,1.8906,1.4082299999999999,93.34700000000001,32470,62.66,1.1862,16.9,19.2,27.915
2017-12-25,72.99,83.97,2.481,1.8906,1.4082299999999999,93.26700000000001,32470,62.66,1.187,16.9,19.2,27.915
2017-12-26,73.54,83.98,2.4756,1.8991,1.41498,93.257,32470,63.07,1.1858,17.26,19.21,27.95
2017-12-27,73.32,83.9,2.4107,1.893,1.41208,93.025,32470,64.24,1.1888,17.01,19.27,28.07
2017-12-28,73.7,84.02,2.4305,1.9071,1.41363,92.602,32470,64.17,1.1943,17.07,19.27,28.06
2017-12-29,73.66,83.64,2.4054,1.883,1.41303,92.124,32470,64.47,1.2005,16.93,19.29,28.125
2018-01-01,73.66,83.64,2.4054,1.883,1.41303,92.24,32380,64.47,1.2012,16.93,19.29,28.125
2018-01-02,73.98,85.03,2.4633,1.9191,1.4132,91.87200000000001,32380,64.84,1.2059,17.38,19.2697,28.07
2018-01-03,75.0,86.7,2.4471,1.9313,1.41344,92.162,32380,65.13,1.2015,17.67,19.27,28.095
2018-01-04,74.96,86.82,2.4525,1.9515,1.4148100000000001,91.853,32380,66.13,1.2068,18.12,19.27,28.125
2018-01-05,74.55,86.75,2.4763,1.9599,1.41495,91.949,32380,65.86,1.2029,17.89,19.2899,28.115
2018-01-08,75.19,87.14,2.48,1.9579,1.41445,92.35799999999999,32380,65.85,1.1967,17.97,19.25,28.075
2018-01-09,74.89,86.77,2.553,1.9682,1.4136600000000001,92.52799999999999,32380,66.39,1.1937,18.05,19.23,27.98
2018-01-10,74.25,86.08,2.5568,1.9724,1.41349,92.33200000000001,32380,67.24,1.1948,17.9,19.24,27.975
2018-01-11,75.82,86.93,2.5367,1.9786,1.41391,91.852,32380,67.38,1.2032,18.6,19.21,27.945
2018-01-12,76.53,87.52,2.5462,1.9976,1.41406,90.97399999999999,32380,67.17,1.2202,18.82,19.22,27.97
2018-01-15,76.53,87.52,2.5462,1.9976,1.41406,90.97399999999999,32380,67.78,1.2264,18.82,19.22,27.97
2018-01-16,75.27,86.97,2.5371,2.0142,1.4143700000000001,90.39299999999999,32380,67.54,1.226,18.24,19.23,28.025
2018-01-17,75.86,88.0,2.5904,2.0431,1.41475,90.541,32380,67.07,1.2186,18.84,19.22,28.0
2018-01-18,75.39,87.43,2.6256,2.0434,1.41489,90.49799999999999,32380,67.2,1.2238,18.69,19.2,27.97
2018-01-19,75.55,87.15,2.6592,2.0647,1.4156600000000001,90.572,32380,66.48,1.2222,18.58,19.18,27.925
2018-01-22,77.63,88.25,2.65,2.0608,1.41488,90.40100000000001,32380,66.89,1.2262,19.28,19.18,27.91
2018-01-23,77.42,88.3,2.6131,2.0403,1.4148399999999999,90.124,32380,67.32,1.2299,19.22,19.21,27.97
2018-01-24,77.56,88.53,2.6465,2.0762,1.41575,89.206,32380,67.61,1.2408,19.28,19.21,27.94
2018-01-25,76.74,88.37,2.617,2.0842,1.41497,89.391,32380,68.46,1.2396,18.68,19.21,27.995
2018-01-26,77.18,89.0,2.6599,2.1163,1.41535,89.06700000000001,32380,67.94,1.2427,18.84,19.2001,27.975
2018-01-29,76.24,88.01,2.6936,2.1163,1.41495,89.30799999999999,32380,67.6,1.2383,18.62,19.17,27.91
2018-01-30,74.76,86.78,2.7199,2.1243,1.41545,89.16,32380,66.6,1.2402,18.06,19.1301,27.83
2018-01-31,74.97,87.3,2.705,2.1406,1.41574,89.133,32360,66.28,1.2414,18.19,19.15,27.895
2018-02-01,76.1,89.07,2.7896,2.1609,1.41731,88.671,32360,66.88,1.251,18.43,18.9798,27.765
2018-02-02,73.58,84.53,2.8411,2.1413,1.4179700000000002,89.195,32360,67.11,1.2463,17.52,19.07,27.71
2018-02-05,70.91,79.72,2.7056,2.0241,1.42136,89.554,32360,65.75,1.2367,16.78,19.1417,27.85
2018-02-06,71.22,78.35,2.8016,2.1051,1.4198,89.585,32360,64.89,1.2377,17.23,19.0597,27.71
2018-02-07,69.87,76.94,2.8359,2.1235,1.41814,90.255,32360,64.36,1.2264,16.33,19.0648,27.64
2018-02-08,68.47,76.07,2.824,2.1034,1.41668,90.229,32360,62.74,1.2247,15.68,19.0605,27.585
2018-02-09,68.18,75.78,2.8512,2.0732,1.41621,90.44200000000001,32360,61.57,1.2252,15.51,19.02,27.495
2018-02-12,69.87,76.42,2.8585,2.0753,1.41605,90.208,32360,61.04,1.2292,16.27,19.002,27.51
2018-02-13,69.72,76.3,2.8294,2.104,1.41577,89.70299999999999,32360,60.52,1.2352,16.07,19.049,27.54
2018-02-14,69.85,76.46,2.9022,2.1636,1.41658,89.12100000000001,32360,60.62,1.2451,16.95,18.9948,27.49
2018-02-15,69.43,76.21,2.9095,2.1844,1.41719,88.59299999999999,32360,62.09,1.2506,16.32,19.04,27.52
2018-02-16,68.16,76.54,2.8749,2.1895,1.4192799999999999,89.1,32360,62.41,1.2406,15.65,19.055,27.545
2018-02-19,68.16,76.54,2.8749,2.1895,1.4192799999999999,89.1,32360,62.89,1.2407,15.65,19.055,27.545
2018-02-20,67.99,75.75,2.8896,2.2187,1.41963,89.71600000000001,32360,62.81,1.2337,15.85,19.05,27.52
2018-02-21,67.21,74.89,2.95,2.2661,1.4190200000000002,90.0,32360,62.5,1.2284,15.3,19.01,27.44
2018-02-22,67.92,75.86,2.9207,2.246,1.41678,89.736,32360,63.08,1.2329999999999999,15.18,19.05,27.475
2018-02-23,68.32,77.53,2.866,2.238,1.41741,89.883,32360,64.15,1.2295,15.54,19.05,27.575
2018-02-26,67.27,78.84,2.8623,2.2219,1.41701,89.853,32360,65.18,1.2317,15.34,19.145,27.62
2018-02-27,66.75,77.5,2.8934,2.26,1.41761,90.355,32360,64.99,1.2233,15.0,19.055,27.555
2018-02-28,65.6,75.74,2.8606,2.25,1.4170200000000002,90.613,32210,63.97,1.2194,14.52,19.08,27.6
2018-03-01,65.63,75.2,2.8078,2.2117,1.41887,90.324,32210,62.17,1.2267,14.53,19.12,27.695
2018-03-02,65.64,75.55,2.8643,2.2418,1.41714,89.935,32210,61.57,1.2317,14.86,19.105999999999998,27.635
2018-03-05,65.92,76.27,2.8808,2.2378,1.42045,90.08,32210,62.87,1.2336,15.15,19.1052,27.63
2018-03-06,65.66,76.18,2.8863,2.2499,1.41756,89.618,32210,63.24,1.2404,15.03,19.1,27.615
2018-03-07,65.19,74.26,2.8827,2.2519,1.41972,89.637,32210,62.68,1.2411,14.8,19.115,27.6
2018-03-08,62.96,74.12,2.8571,2.2498,1.41983,90.179,32210,61.85,1.2312,14.83,19.1298,27.625
2018-03-09,63.67,74.56,2.8938,2.258,1.4205,90.09299999999999,32210,61.95,1.2307,15.22,19.0887,27.59
2018-03-12,63.89,75.24,2.8681,2.262,1.42055,89.895,32210,62.53,1.2334,15.09,19.095,27.625
2018-03-13,64.2,74.53,2.8426,2.2539,1.4205299999999998,89.664,32210,62.15,1.239,14.82,19.08,27.635
2018-03-14,64.04,73.6,2.8169999999999997,2.258,1.42151,89.704,32210,61.97,1.2368,14.87,19.1299,27.71
2018-03-15,63.91,74.42,2.8280000000000003,2.2846,1.42316,90.139,32210,62.24,1.2305,14.91,19.1174,27.715
2018-03-16,64.45,75.12,2.8445,2.2909,1.4246,90.23299999999999,32210,62.74,1.229,15.12,19.11,27.655
2018-03-19,63.65,74.15,2.8555,2.3075,1.42445,89.765,32210,63.31,1.2335,14.85,19.09,27.61
2018-03-20,63.91,73.99,2.8959,2.3448,1.4285,90.37100000000001,32210,64.11,1.2242,15.26,19.075,27.595
2018-03-21,66.04,75.04,2.883,2.3055,1.43163,89.78299999999999,32210,65.39,1.2338,16.32,19.11,27.65
2018-03-22,65.18,73.5,2.8244,2.2786,1.4337799999999998,89.85700000000001,32210,66.19,1.2302,15.84,19.14,27.725
2018-03-23,65.49,72.89,2.8135,2.2538,1.49512,89.436,32210,66.4,1.2353,15.76,19.15,27.74
2018-03-26,67.2,74.0,2.852,2.2704,1.60156,89.027,32210,66.81,1.2444,16.27,19.13,27.69
2018-03-27,65.82,73.7,2.7753,2.2641,1.6774200000000001,89.37200000000001,32210,66.81,1.2403,15.82,19.19,27.805
2018-03-28,63.15,72.81,2.7807,2.2842,1.6788900000000002,90.05799999999999,32210,66.06,1.2308,15.32,19.1737,27.795
2018-03-29,64.96,74.61,2.7389,2.2661,1.6799400000000002,90.15100000000001,32210,65.87,1.23,16.13,19.1948,27.88
2018-03-30,64.96,74.61,2.7389,2.2661,1.6799400000000002,89.97399999999999,32210,65.87,1.2324,16.13,19.1948,27.88
2018-04-02,64.67,73.22,2.7298,2.2459,1.6815200000000001,90.052,31970,66.08,1.2302,15.57,19.19,27.725
2018-04-03,66.63,75.02,2.7753,2.2782,1.68082,90.2,31970,64.97,1.227,16.0,19.2,27.72
2018-04-04,66.62,74.87,2.8027,2.2924,1.68245,90.14200000000001,31970,64.48,1.2278,15.89,19.2,27.7
2018-04-05,67.77,76.02,2.832,2.3026,1.6846599999999998,90.46,31970,65.17,1.224,16.8,19.16,27.63
2018-04-06,67.53,74.87,2.7735,2.2661,1.68725,90.10799999999999,31970,64.81,1.2281,16.24,19.1945,27.73
2018-04-09,68.93,74.87,2.779,2.2783,1.6891599999999998,89.838,31970,65.08,1.2321,16.35,19.18,27.75
2018-04-10,70.51,77.07,2.8009,2.3069,1.6889299999999998,89.587,31970,66.95,1.2356,17.06,19.1997,27.735
2018-04-11,71.68,77.43,2.7808,2.307,1.689,89.568,31970,68.29,1.2367,17.52,19.24,27.825
2018-04-12,71.78,77.22,2.8358,2.3480000000000003,1.6898400000000002,89.751,31970,68.74,1.2327,17.63,19.2,27.77
2018-04-13,73.63,77.84,2.8267,2.3566,1.69081,89.8,31970,69.29,1.2331,18.16,19.22,27.8
2018-04-16,74.91,78.54,2.8267,2.3773,1.69176,89.425,31970,68.41,1.238,18.19,19.2,27.77
2018-04-17,75.22,78.33,2.8285,2.394,1.69167,89.516,31970,68.36,1.237,18.15,19.2399,27.84
2018-04-18,75.92,79.22,2.8728,2.4293,1.69134,89.62299999999999,31970,69.39,1.2374,18.23,19.22,27.765
2018-04-19,75.99,79.42,2.9098,2.4275,1.6915099999999998,89.94,31970,70.96,1.2345,17.99,19.19,27.73
2018-04-20,76.47,79.0,2.9602,2.4573,1.6911599999999998,90.316,31970,70.37,1.2288,18.02,19.15,27.625
2018-04-23,77.24,79.57,2.9752,2.4764,1.69143,90.946,31970,70.51,1.2209,17.98,19.1391,27.63
2018-04-24,77.34,78.35,2.9995,2.4746,1.69173,90.766,31970,71.35,1.2233,17.71,19.12,27.54
2018-04-25,77.36,79.5,3.0259,2.4878,1.6915200000000001,91.17200000000001,31970,70.5,1.2161,17.97,19.085,27.5
2018-04-26,77.6,80.86,2.9809,2.4817,1.6916099999999998,91.561,31970,71.0,1.2103,18.46,19.11,27.575
2018-04-27,77.04,77.79,2.9568,2.4838,1.6903299999999999,91.542,31970,71.24,1.213,18.11,19.1468,27.65
2018-04-30,77.26,77.75,2.9531,2.4879,1.6909599999999998,91.84100000000001,31900,71.02,1.2078,18.25,19.17,27.705
2018-05-01,76.58,76.95,2.9644,2.5042,1.69115,92.449,31900,70.57,1.1993,18.2,19.13,27.5
2018-05-02,76.83,76.8,2.9663,2.4882,1.6898099999999998,92.512,31900,70.46,1.1951,18.3,19.1499,27.515
2018-05-03,77.29,76.54,2.9458,2.4762,1.68976,92.414,31900,70.64,1.1988,19.44,19.1724,27.555
2018-05-04,77.71,76.9,2.9497,2.4969,1.69009,92.566,31900,70.98,1.196,19.72,19.160999999999998,27.555
2018-05-07,77.28,77.74,2.9497,2.497,1.69186,92.749,31900,72.44,1.1922,19.77,19.18,27.565
2018-05-08,78.2,78.09,2.9760000000000004,2.5094,1.69304,93.12,31900,72.1,1.1864,20.44,19.1592,27.535
2018-05-09,82.4,79.93,3.0042,2.53,1.6933099999999999,93.04,31900,73.95,1.1851,21.26,19.16,27.505
2018-05-10,83.86,81.72,2.9622,2.5302,1.69303,92.65,31900,74.45,1.1915,21.14,19.1599,27.555
2018-05-11,84.97,81.28,2.9695,2.5349,1.69334,92.537,31900,74.41,1.1943,21.0,19.1604,27.54
2018-05-14,84.89,81.83,3.0024,2.5475,1.6937200000000001,92.587,31900,74.2,1.1927,21.42,19.1416,27.48
2018-05-15,84.27,81.79,3.0723,2.5745,1.6931,93.219,31900,75.47,1.1838,21.27,19.0808,27.395
2018-05-16,84.26,82.02,3.0964,2.5851,1.6935799999999999,93.39200000000001,31900,75.18,1.1808,21.18,19.08,27.365
2018-05-17,86.16,81.88,3.1112,2.5647,1.69393,93.469,31900,76.76,1.1795,21.65,19.0699,27.31
2018-05-18,85.42,81.3,3.0559,2.5467,1.6938400000000002,93.637,31900,76.47,1.1772,21.41,19.1,27.37
2018-05-21,85.79,82.28,3.0596,2.5656,1.6945400000000002,93.677,31900,76.22,1.1791,21.9,19.12,27.385
2018-05-22,84.95,81.64,3.0597,2.568,1.6940099999999998,93.609,31900,77.19,1.1779,21.54,19.09,27.365
2018-05-23,85.33,82.15,2.9935,2.5282,1.69425,94.00299999999999,31900,76.43,1.1697,21.63,19.1586,27.46
2018-05-24,83.86,80.27,2.977,2.5081,1.6935799999999999,93.775,31900,76.62,1.172,21.47,19.1598,27.48
2018-05-25,82.4,78.71,2.9313,2.4758,1.6937400000000002,94.25299999999999,31900,74.87,1.1651,20.71,19.1516,27.515
2018-05-28,82.4,78.71,2.9313,2.4758,1.6937400000000002,94.41799999999999,31900,73.37,1.1625,20.71,19.1516,27.515
2018-05-29,81.83,78.42,2.781,2.3191,1.69353,94.82,31900,72.91,1.1540000000000001,20.68,19.27,27.705
2018-05-30,84.07,81.5,2.855,2.4115,1.6917200000000001,94.069,31900,73.73,1.1665,21.53,19.225,27.64
2018-05-31,84.2,81.24,2.8586,2.4274,1.6915900000000001,93.979,31800,75.18,1.1693,21.43,19.25,27.64
2018-06-01,85.1,81.83,2.9022,2.4716,1.69314,94.156,31800,74.25,1.1659,21.52,19.17,27.545
2018-06-04,85.36,80.97,2.9424,2.5161,1.69492,94.038,31800,73.57,1.1699,21.08,19.14,27.495
2018-06-05,85.51,80.68,2.9277,2.4918,1.6950599999999998,93.876,31800,72.8,1.1718,20.58,19.18,27.56
2018-06-06,86.46,82.06,2.9717,2.5161,1.6944400000000002,93.61399999999999,31800,73.07,1.1774,20.7,19.13,27.49
2018-06-07,86.48,82.88,2.9204,2.4876,1.69586,93.435,31800,73.63,1.18,21.1,19.1642,27.565
2018-06-08,85.47,83.6,2.9461,2.4977,1.69477,93.535,31800,74.23,1.1769,20.99,19.16,27.52
2018-06-11,86.15,83.1,2.9516,2.5202,1.69415,93.60799999999999,31800,73.97,1.1784,21.47,19.16,27.52
2018-06-12,84.93,82.42,2.9608,2.5387,1.6947900000000002,93.818,31800,74.12,1.1745,21.36,19.145,27.505
2018-06-13,84.33,81.51,2.9663,2.5675,1.69545,93.544,31800,73.36,1.1791,21.47,19.15,27.48
2018-06-14,84.35,81.89,2.9351,2.5635,1.6969900000000002,94.87899999999999,31800,73.81,1.1568,21.12,19.1513,27.555
2018-06-15,83.33,80.66,2.9205,2.5471,1.69337,94.788,31800,72.8,1.161,19.99,19.1855,27.57
2018-06-18,83.79,80.82,2.9169,2.5492,1.7994700000000001,94.756,31800,71.1,1.1623,20.32,19.1798,27.6
2018-06-19,82.58,80.7,2.8967,2.5452,1.8953,95.01299999999999,31800,71.88,1.159,20.53,19.22,27.65
2018-06-20,83.24,80.45,2.9389,2.5659,1.8962400000000001,95.124,31800,72.49,1.1572,21.06,19.18,27.555
2018-06-21,82.09,79.69,2.8967,2.5369,1.8963299999999998,94.86200000000001,31800,70.96,1.1604,19.92,19.19,27.605
2018-06-22,83.33,81.38,2.8949,2.5412,1.8980400000000002,94.52,31800,71.89,1.1651,21.48,19.23,27.645
2018-06-25,81.35,79.74,2.8803,2.5329,1.8971200000000001,94.289,31800,72.16,1.1704,20.3,19.2248,27.66
2018-06-26,82.68,80.64,2.8766,2.5329,1.89733,94.676,31800,72.69,1.1648,20.73,19.25,27.695
2018-06-27,83.77,81.71,2.8256,2.504,1.89667,95.29,31800,74.31,1.1554,21.22,19.2848,27.8
2018-06-28,83.4,81.97,2.8365,2.5101,1.8968900000000002,95.31200000000001,31800,74.86,1.1569,20.7,19.28,27.76
2018-06-29,83.68,82.73,2.8601,2.5282,1.8936400000000002,94.47,31800,75.68,1.1684,20.86,19.27,27.765
2018-07-02,82.52,81.76,2.8711,2.5485,1.8934099999999998,94.87100000000001,32300,75.61,1.1639,20.66,19.2,27.66
2018-07-03,83.86,82.24,2.8309,2.5242,1.89955,94.59100000000001,32300,74.96,1.1658,21.27,19.22,27.73
2018-07-04,83.86,82.24,2.8309,2.5242,1.89955,94.531,32300,75.38,1.1657,21.27,19.22,27.73
2018-07-05,84.19,82.31,2.8291,2.5507,1.9,94.395,32300,75.21,1.1691,20.7,19.24,27.765
2018-07-06,84.25,82.33,2.8217,2.5365,1.8949599999999998,93.963,32300,74.5,1.1746,21.09,19.2498,27.795
2018-07-09,85.25,82.9,2.8564,2.559,1.89485,94.07700000000001,32300,75.23,1.1751,21.91,19.22,27.74
2018-07-10,85.7,83.66,2.8491,2.5693,1.89648,94.15799999999999,32300,76.34,1.1744,21.98,19.21,27.71
2018-07-11,83.93,82.59,2.8491,2.5776,1.8991,94.719,32300,74.4,1.1674,21.3,19.21,27.725
2018-07-12,84.56,82.69,2.8454,2.5859,1.8980400000000002,94.82700000000001,32300,72.15,1.1672,21.43,19.205,27.71
2018-07-13,83.64,83.31,2.8271,2.5780000000000003,1.89743,94.677,32300,72.15,1.1685,21.48,19.22,27.765
2018-07-16,82.53,82.49,2.8582,2.5966,1.8963599999999998,94.51100000000001,32300,71.9,1.1711,20.04,19.2,27.7
2018-07-17,82.69,82.31,2.86,2.6154,1.89592,94.985,32300,70.38,1.1661,20.06,19.18,27.635
2018-07-18,82.96,82.22,2.8692,2.6093,1.89487,95.085,32300,69.98,1.1639,20.37,19.15,27.61
2018-07-19,82.98,82.01,2.838,2.5907,1.8966,95.164,32300,70.91,1.1642,20.54,19.18,27.66
2018-07-20,83.08,81.4,2.8931,2.5931,1.89402,94.476,32300,71.57,1.1724,20.48,19.1549,27.57
2018-07-23,82.45,81.4,2.9541,2.6287,1.89402,94.632,32300,71.85,1.1692,20.46,19.09,27.44
2018-07-24,83.46,83.01,2.9486,2.6331,1.8946599999999998,94.613,32300,72.01,1.1687,20.85,19.11,27.45
2018-07-25,84.33,83.59,2.9746,2.6694,1.89525,94.23299999999999,32300,72.87,1.1729,21.18,19.09,27.465
2018-07-26,84.16,84.24,2.9764,2.6815,1.89542,94.785,32300,73.62,1.1643,21.24,19.099,27.44
2018-07-27,83.47,81.92,2.9542,2.6694,1.89474,94.669,32300,73.69,1.1657,20.83,19.11,27.47
2018-07-30,83.31,81.74,2.9728,2.6613,1.8943900000000002,94.348,32300,73.53,1.1706,21.11,19.12,27.465
2018-07-31,83.93,81.51,2.9598,2.6694,1.8943,94.554,32320,73.62,1.1691,21.12,19.1,27.505
2018-08-01,82.64,80.39,3.0064,2.6776,1.8951200000000001,94.661,32320,72.0,1.166,20.31,19.0,27.325
2018-08-02,82.24,79.91,2.9859,2.6634,1.89725,95.17,32320,71.52,1.1585,20.83,19.02,27.34
2018-08-03,82.29,80.2,2.9488,2.6432,1.8989099999999999,95.161,32320,71.98,1.1568,20.54,19.04,27.39
2018-08-06,82.3,80.18,2.9395,2.6452,1.8983299999999999,95.35799999999999,32320,72.18,1.1554,20.61,19.06,27.385
2018-08-07,81.94,81.27,2.9730000000000003,2.6697,1.89568,95.186,32320,72.49,1.1599,20.72,19.055,27.36
2018-08-08,81.2,80.73,2.96,2.6677,1.89543,95.09200000000001,32320,72.1,1.161,20.14,19.04,27.365
2018-08-09,77.79,80.32,2.9258,2.6452,1.8962599999999998,95.50399999999999,32320,72.03,1.1527,20.09,19.07,27.425
2018-08-10,78.78,79.42,2.8732,2.6042,1.8972900000000001,96.35700000000001,32320,70.6,1.1413,20.38,19.11,27.52
2018-08-13,78.14,78.56,2.8786,2.6124,1.8979599999999999,96.391,32320,70.97,1.141,20.08,19.11,27.515
2018-08-14,79.66,78.31,2.8985,2.637,1.8995,96.73100000000001,32320,71.33,1.1344,20.45,19.1,27.48
2018-08-15,76.93,76.94,2.8623,2.6082,1.8990799999999999,96.696,32320,69.77,1.1345,19.0,19.11,27.525
2018-08-16,78.02,78.0,2.8659,2.6164,1.89819,96.645,32320,69.47,1.1377,19.32,19.12,27.51
2018-08-17,78.55,78.26,2.8605,2.6059,1.89883,96.101,32320,70.27,1.1438,19.83,19.12,27.52
2018-08-20,79.01,78.81,2.819,2.5851,1.89894,95.9,32320,70.64,1.1482,19.98,19.16,27.6
2018-08-21,78.89,78.83,2.8298,2.5954,1.9015400000000002,95.256,32320,71.01,1.1571,20.21,19.14,27.57
2018-08-22,79.33,79.96,2.8189,2.5912,1.9009,95.146,32320,71.75,1.1597,20.87,19.16,27.63
